_,Name,AccountNumber,Nvt_External_Id__c,ParentId,twodcms__Active__c,WOD_2__Business_Units__c,WOD_2__Warranty_Account_Type__c,Nvt_Warranty_Dealer_Type__c,Phone,BillingCountry,BillingState,BillingCity,BillingStreet,BillingPostalCode,ShippingCountry,ShippingState,ShippingCity,ShippingStreet,ShippingPostalCode,CurrencyIsoCode,Nvt_DSM__c,twodcms__Primary_Email_Id__c,Nvt_Region__c,Issues
[Account],"Amazon TMB8 - Homestead, FL",AMZTMB8,AMZTMB8,,Active,C&I,Customer,,,US,FL,HOMESTEAD,13200 SW 272ND ST,33032,US,FL,HOMESTEAD,13200 SW 272ND ST,33032,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon WBW2 - Olyphant, PA",AMZWBW2,AMZWBW2,,Active,C&I,Customer,,,US,PA,OLYPHANT,1300 CORPORATE WAY,18447,US,PA,OLYPHANT,1300 CORPORATE WAY,18447,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON YYC4 - Calgary, AB",AMZYYC4,AMZYYC4,,Active,C&I,Customer,,,CA,AB,CALGARY,66356 106 AVE SE,T2C 5N6,CA,AB,CALGARY,66356 106 AVE SE,T2C 5N6,USD,,dummy@tavant.com,Canada,Invalid picklist value in 'twodcms__Active__c'
[Account],"American Fuji Seal - BARDSTOWN, KY",481-AFKY,481-AFKY,,Active,C&I,Customer,,,US,KY,BARDSTOWN,1051 BLOOMFIELD ROAD,40004,US,KY,BARDSTOWN,1051 BLOOMFIELD ROAD,40004,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Compania Embotelladora Tijuana, Mexico",425-CEMX,425-CEMX,,Active,C&I,Customer,,,MX,BC,Tijuana,"Unnamed Road Industrial,",90220,MX,BC,Tijuana,"Unnamed Road Industrial,",90220,USD,,dummy@tavant.com,Mexico,Invalid picklist value in 'twodcms__Active__c'
[Account],"DHL - NEWVILLE, PA",408-DHLN,408-DHLN,,Active,C&I,Customer,,,US,PA,NEWVILLE,954 CENTERVILLE ROAD,17241,US,PA,NEWVILLE,954 CENTERVILLE ROAD,17241,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"DRISCOLLS - DOVER, FL",496-DRSF,496-DRSF,,Active,C&I,Customer,,,US,FL,DOVER,12880 US-92,33527,US,FL,DOVER,12880 US-92,33527,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Driscolls - El Openo, MX",DRISCMX,DRISCMX,,Active,C&I,Customer,,,MX,MC,El Ope̱o,59833 Jacona de Plancarte,59833,MX,MC,El Ope̱o,59833 Jacona de Plancarte,59833,USD,,dummy@tavant.com,Mexico,Invalid picklist value in 'twodcms__Active__c'
[Account],"DRUG PLASTICS - BOYERTOWN, PA",408-DPPA,408-DPPA,,Active,C&I,Customer,,,US,PA,BOYERTOWN,1 BOTTLE DRIVE,19512,US,PA,BOYERTOWN,1 BOTTLE DRIVE,19512,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"FUHRER - Greensburg, PA",416-B,416-B,,Active,C&I,Customer,,,US,PA,Greensburg,2430 Boquet Rd.,15601,US,PA,Greensburg,2430 Boquet Rd.,15601,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"JR Simplot - Pasco, WA",425-JRS,425-JRS,,Active,C&I,Customer,,,US,WA,PASCO,1825 N COMMERCIAL AVE,99301,US,WA,PASCO,1825 N COMMERCIAL AVE,99301,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"KIMBERLY CLARK - CORINTH, MS",KCC-MS,KCC-MS,,Active,C&I,Customer,,,US,MS,CORINTH,610 PINECREST ST,38834,US,MS,CORINTH,610 PINECREST ST,38834,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"LEE CONTAINER - Centerville, IA",417-LEE,417-LEE,,Active,C&I,Customer,,,US,IA,CENTERVILLE,2800 INDUSTRIAL PARK ROAD,52544,US,IA,CENTERVILLE,2800 INDUSTRIAL PARK ROAD,52544,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"LIMONERIA - SANTA PAULA, CA",425-LIMN,425-LIMN,,Active,C&I,Customer,,,US,CA,SANTA PAULA,1141 CUMMINGS ROAD,93060,US,CA,SANTA PAULA,1141 CUMMINGS ROAD,93060,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],MASONLIFT/SAMSUNG BC,466-SAMS,466-SAMS,,Active,C&I,Dealer,Truck Dealer,,,,,,,,,,,,USD,,dummy@tavant.com,,Invalid picklist value in 'twodcms__Active__c'
[Account],"METALSA - ELIZABETHTOWN, KY",310-META,310-META,,Active,C&I,Customer,,,US,KY,ELIZABETHTOWN,750 NORTH BLACK BRANCH ROAD,42701,US,KY,ELIZABETHTOWN,750 NORTH BLACK BRANCH ROAD,42701,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"MICRODYNE PLASTICS - COLTON, CA",425-MPCA,425-MPCA,,Active,C&I,Customer,,,US,CA,COLTON,1901 E COOLET DRIVE,92324,US,CA,COLTON,1901 E COOLET DRIVE,92324,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],NFI Industries  - Greensboro NC,NFIGNC,NFIGNC,,Active,C&I,Customer,,,US,NC,GREENSBORO,300 PENRY ROAD,27405,,,,,,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Nissan - Smyrna, TN",NISS-TEN,NISS-TEN,,Active,C&I,Customer,,,US,TN,Smyrna,200 Sam Griffin Rd,37167,US,TN,Smyrna,200 Sam Griffin Rd,37167,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"P&G - Edwardsville, IL",PG_EDWIL,PG_EDWIL,,Active,C&I,Customer,,,US,IL,EDWARDSVILLE,3049 WESTWAY DRIVE,62025,US,IL,EDWARDSVILLE,3049 WESTWAY DRIVE,62025,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"PCA - Landisville, PA",PCA-PA,PCA-PA,,Active,C&I,Customer,,,US,PA,Landisville,701 Stoney Battery Rd,17538,US,PA,Landisville,701 Stoney Battery Rd,17538,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Stutz Packaging - Indio, CA",STZ-01,STZ-01,,Active,C&I,Customer,,,US,CA,Indio,82-689 Avenue 45,92201,US,CA,Indio,82-689 Avenue 45,92201,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"SUMMINT HANDLING - NORTH HAVEN, CT",470-SHO2,470-SHO2,,Active,C&I,Dealer,Truck Dealer,,US,CT,North Haven,,,US,CT,North Haven,,,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"THE LILLY COMPANY - IRONDALE, AL",LILYAL,LILYAL,,Active,C&I,Customer,,,US,AL,IRONDALE,2816 5TH AVE S,35210,US,AL,IRONDALE,2816 5TH AVE S,35210,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"VICTAULIC - Tualatin, OR",ELT-VIC2,ELT-VIC2,,Active,C&I,Customer,,,US,OR,TUALATIN,11040 SW MYSLONY STREET STE200,97062,US,OR,TUALATIN,11040 SW MYSLONY STREET STE200,97062,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"WINCHESTER - WINCHESTER, VA",407-WEC,407-WEC,,Active,C&I,Customer,,,US,VA,WINCHESTER,121 INDIAN HOLLOW ROAD,22603,US,VA,WINCHESTER,121 INDIAN HOLLOW ROAD,22603,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"ZF Transmissions - GRAY COURT, SC",494-ZFG,494-ZFG,,Active,C&I,Customer,,,US,SC,GRAY COURT,2846 N OLD LAURENS ROAD,29645,US,SC,GRAY COURT,2846 N OLD LAURENS ROAD,29645,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pratt Whitney - North Haven, CT",469-PW,469-PW,,Active,C&I,Customer,,,US,CT,NORTH HAVEN,11 DEFCO PARK ROAD,6473,US,CT,NORTH HAVEN,11 DEFCO PARK ROAD,6473,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Day and Ross - Edmonton, AB",DRT5V1E9,DRT5V1E9,,Active,C&I,Customer,,,CA,AB,EDMONTON,13050 156th st,T5V1E9,CA,AB,EDMONTON,13050 156th st,T5V1E9,USD,,dummy@tavant.com,Canada,Invalid picklist value in 'twodcms__Active__c'
[Account],"Interstate/Sysco - Houston, TX",INTPT,INTPT,,Active,C&I,Customer,,,US,TX,Houston,6001 Antoine Dr,77091,US,TX,Houston,6001 Antoine Dr,77091,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAC5 - Sacramento, CA",AMZN14-2,AMZN14-2,,Active,C&I,Customer,,,US,CA,Sacramento,7601 Metro Air Pkwy,95836,US,CA,Sacramento,7601 Metro Air Pkwy,95836,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SCK4 - Stockton, CA",AMZ-88,AMZ-88,,Active,C&I,Customer,,,US,CA,STOCKTON,6001 S Austin Rd,95215,US,CA,STOCKTON,6001 S Austin Rd,95215,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"P&G - Oxnard, CA",PG_OXCA,PG_OXCA,,Active,C&I,Customer,,,US,CA,Oxnard,800 N Rice Ave,93030-8910,US,CA,Oxnard,800 N Rice Ave,93030-8910,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Toyota Material Handling - Livermore, CA",DHLLMC,DHLLMC,,Active,C&I,Dealer,Truck Dealer,,US,CA,Livermore,1201 Voyager St.,94551,US,CA,Livermore,1201 Voyager St.,94551,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],East Penn - Fleetwood,408,408,,Active,C&I,Dealer,Battery Dealer,,US,PA,Fleetwood,43 S. Buttonwood St.,19522,US,PA,Fleetwood,43 S. Buttonwood St.,19522,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Basic American Foods,BASAM,BASAM,,Active,C&I,Customer,,,US,ID,Idaho Falls,415 W. Collins Rd.,83401,US,ID,Idaho Falls,415 W. Collins Rd.,83401,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],Green Valley Manufacturing,GVM02,GVM02,,Active,C&I,Dealer,Truck Dealer,,US,IL,DECATUR,3550 EAST MOUND ROAD,62521,US,IL,DECATUR,3550 EAST MOUND ROAD,62521,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],HANO PANIAGUA / TRANS TERRE,496-TOY3,496-TOY3,,Active,C&I,Dealer,Truck Dealer,,US,TX,LAREDO,13488 PORT DRIVE,78045,US,TX,LAREDO,13488 PORT DRIVE,78045,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],HUPP TOYOTA LIFT,494-HUPP,494-HUPP,,Active,C&I,Dealer,Truck Dealer,,US,IA,CEDAR RAPIDS,285 33RD AVE SW,52404,US,IA,CEDAR RAPIDS,285 33RD AVE SW,52404,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Motive Energy,MOTIVE07,MOTIVE07,,Active,C&I,Dealer,Battery Dealer,,US,ID,Nampa,2107 Industrial Rd.,83687,US,ID,Nampa,2107 Industrial Rd.,83687,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pape' Material Handling - Wenatchee, WA",YALPAP20,YALPAP20,,Active,C&I,Dealer,Truck Dealer,,US,WA,Wenatchee,4963 Contractors Drive,98802,US,WA,Wenatchee,4963 Contractors Drive,98802,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],R. RODRIGUEZ & SONS FORWARDING,MALIN-MX,MALIN-MX,,Active,C&I,Dealer,Truck Dealer,,US,TX,LAREDO,1625 WORLD TRADE CENTER LOOP,78045,US,TX,LAREDO,1625 WORLD TRADE CENTER LOOP,78045,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],ROGERS SERVICE GROUP,AMZRSG,AMZRSG,,Active,C&I,Dealer,Truck Dealer,,US,NY,BINGHAMTON,196 CORPORATE DRIVE,13904,US,NY,BINGHAMTON,196 CORPORATE DRIVE,13904,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],SOUTHERN STATES MATERIAL HAND,496-SSMH,496-SSMH,,Active,C&I,Dealer,Truck Dealer,,US,FL,TAMPA,115 SOUTH 78TH STREET,33619,US,FL,TAMPA,115 SOUTH 78TH STREET,33619,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"VECNA ROBOTICS - Waltham, MA",VECR-01,VECR-01,,Active,C&I,Customer,,,US,MA,Waltham,425 Waverly Oaks Road,2452,US,MA,Waltham,425 Waverly Oaks Road,2452,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Frito Lay - Rosenberg, TX",CROWN02,CROWN02,,Active,C&I,Customer,,,US,TX,Rosenberg,3310 Hwy 36 N,77471,US,TX,Rosenberg,3310 Hwy 36 N,77471,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Worldwide Flight Services - Franklin Park, IL",WWFSIL,WWFSIL,,Active,C&I,Customer,,,US,IL,Franklin Park,11301 Irving Park Rd,60131,US,IL,Franklin Park,11301 Irving Park Rd,60131,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"WESTCOAST WAREHOUSE - Compton, CA",425-WWCA,425-WWCA,,Active,C&I,Customer,,,US,CA,COMPTON,100 W MANVILLE,90220,US,CA,COMPTON,100 W MANVILLE,90220,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"NASA - Cleveland, OH",NASAOH,NASAOH,,Active,C&I,Customer,,,US,OH,Cleveland,21000 Brookpark Rd,44135,US,OH,Cleveland,21000 Brookpark Rd,44135,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Allied Potato - Bakersfield, CA",425-APCA,425-APCA,,Active,C&I,Customer,,,US,CA,Bakersfield,5500 Ming Ave ste. 350,93309,US,CA,Bakersfield,5500 Ming Ave ste. 350,93309,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"My Patriot Supply - Salt Lake City, UT",406-MPS,406-MPS,,Active,C&I,Customer,,,US,UT,Salt Lake City,1175 south Meridian Park Rd,84104,US,UT,Salt Lake City,1175 south Meridian Park Rd,84104,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"FXI - Fort Wayne, IN",469-FXI,469-FXI,,Active,C&I,Customer,,,US,IN,Fort Wayne,8520 Temple Dr,46809,US,IN,Fort Wayne,8520 Temple Dr,46809,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Tangent Materials - Aurora, IL",TANAUIL,TANAUIL,,Active,C&I,Customer,,,US,IL,Aurora,1001 Sulivan Rd,60506,US,IL,Aurora,1001 Sulivan Rd,60506,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"Incobrasa Industrires - Gilman, IL",482-INCO,482-INCO,,Active,C&I,Customer,,,US,IL,Gilman,540 US-24,60938,US,IL,Gilman,540 US-24,60938,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],Eastern Lift Truck,ELT01,ELT01,,Active,C&I,Dealer,Truck Dealer,,US,PA,Allentown,7050 Snowdrift Road,18106,US,PA,Allentown,7050 Snowdrift Road,18106,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Monarch Nut - Delano, CA",MNUTCA,MNUTCA,,Active,C&I,Customer,,,US,CA,Delano,786 Rd 188,93215,US,CA,Delano,786 Rd 188,93215,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],TOYOTA MATERIAL HANDLING USA,TMHU03,TMHU03,,Active,C&I,Dealer,Truck Dealer,,US,IN,COLUMBUS,5555 INWOOD DRIVE,47201,US,IN,COLUMBUS,5555 INWOOD DRIVE,47201,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"WADDELL POWER - New Albany, IN",310,310,,Active,C&I,Dealer,Battery Dealer,,US,IN,New Albany,"108 Security Pkwy, Suite A",47150,US,IN,New Albany,"108 Security Pkwy, Suite A",47150,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"ECONTROLS - SAN ANTONIO, TX",ECON-02,ECON-02,,TRUE,,,,,US,TX,SAN ANTONIO,5757 FARINON DRIVE,78249,US,TX,SAN ANTONIO,5757 FARINON DRIVE,78249,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Palltronics - Mocksville, NC",483-Pall,483-Pall,,Active,C&I,Customer,,,US,NC,Mocksville,2288 Quality Dr,27028,US,NC,Mocksville,2288 Quality Dr,27028,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Pepsi Northwest Beverages - Mt Angel, OR",PEPS03,PEPS03,,Active,C&I,Customer,,,US,OR,Mt Angel,250 Industrial Way NE,97362,US,OR,Mt Angel,250 Industrial Way NE,97362,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Holroyd - Lakewood, WA",425-HOLR,425-HOLR,,Active,C&I,Customer,,,US,WA,Lakewood,7216 Lakewood Dr W.,98499,US,WA,Lakewood,7216 Lakewood Dr W.,98499,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"East Penn Canada - Moncton, NB",466N,466N,,Active,C&I,Dealer,Battery Dealer,,CA,NB,Moncton,A14-270 Baig Blvd,E1E 1C8,CA,NB,Moncton,A14-270 Baig Blvd,E1E 1C8,USD,,dummy@tavant.com,Canada,Invalid picklist value in 'twodcms__Active__c'
[Account],"CIT Bank, N.A. - New York, NY",CITBANK,CITBANK,,Active,C&I,Customer,,,US,NY,New York,11 West 42nd Street,48226,US,NY,New York,11 West 42nd Street,48226,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],Alta Industrial Equipment Co,HYSALT16,HYSALT16,,Active,C&I,Dealer,Truck Dealer,,US,IL,Itasca,625 District Drive,60143,US,IL,Itasca,625 District Drive,60143,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Day & Ross Freight - Lachine, QC",DAYROSS3,DAYROSS3,,Active,C&I,Customer,,,CA,QC,Lachine,1111 Rue Fran̤ois Lenoir,H8T 3P9,CA,QC,Lachine,1111 Rue Fran̤ois Lenoir,H8T 3P9,USD,,dummy@tavant.com,Canada,Invalid picklist value in 'twodcms__Active__c'
[Account],CAPITAL HARDWARE,CH-1,CH-1,,Active,C&I,Customer,,,US,NJ,Closter,10 Railroad Ave.,7624,US,NJ,Closter,10 Railroad Ave.,7624,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon CLT2 - Charlotte, NC",AMZCLT2,AMZCLT2,,Active,C&I,Customer,,,US,NC,Charlotte,10240 Old Down Rd,28214,US,NC,Charlotte,10240 Old Down Rd,28214,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"The Lilly Company - Richland, MS",483-LCMS,483-LCMS,,Active,C&I,Customer,,,US,MS,Richland,101 Sanders Cove,39218,US,MS,Richland,101 Sanders Cove,39218,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"The Lilly Company - Memphis, TN",483-LCTN,483-LCTN,,Active,C&I,Customer,,,US,TN,Memphis,3616 Knight Arnold Rd,38118,US,TN,Memphis,3616 Knight Arnold Rd,38118,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon MDT9 - Fraley Township, PA",AMZ-PA10,AMZ-PA10,,Active,C&I,Customer,,,US,PA,Fraley Township,251 Westwood HL,17981,US,PA,Fraley Township,251 Westwood HL,17981,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON SNJ1 - WOODLAND PARK, NJ",AMZSNJ1,AMZSNJ1,,Active,C&I,Customer,,,US,NJ,WOODLAND PARK,1150 MCBRIDE AVE,7424,US,NJ,WOODLAND PARK,1150 MCBRIDE AVE,7424,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Round The Word Logistics - Linden, NJ",407RWL,407RWL,,Active,C&I,Customer,,,US,NJ,Linden,333 Cantor Ave,7036,US,NJ,Linden,333 Cantor Ave,7036,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Sonoco Plastics - Plant City, FL",SONOFL,SONOFL,,Active,C&I,Customer,,,US,FL,Plant City,1420 Gordon Food Service Dr,33563,US,FL,Plant City,1420 Gordon Food Service Dr,33563,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"MIZKAN - Louisville, KY",408-MIZK,408-MIZK,,Active,C&I,Customer,,,US,KY,LOUISVILLE,6101 CANE RUN ROAD,40258,US,KY,LOUISVILLE,6101 CANE RUN ROAD,40258,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"FOX ROBOTICS - Austin, TX",459-FOXA,459-FOXA,,Active,C&I,Customer,,,US,TX,AUSTIN,"4101 SMITH SCHOOL, BUILDING 2, SUITE 100",78744,US,TX,AUSTIN,"4101 SMITH SCHOOL, BUILDING 2, SUITE 100",78744,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"ASHLEY FURNITURE - EDISON, NJ",470-ASHL,470-ASHL,,Active,C&I,Customer,,,US,NJ,EDISON,3025 WOODBRIDGE AVE,8837,US,NJ,EDISON,3025 WOODBRIDGE AVE,8837,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON CNC1 - BRAMPTON, ON",AMZCNC1,AMZCNC1,,Active,C&I,Customer,,,CA,ON,BRAMPTON,3379 STEELES AVE E,L6T 5WB,CA,ON,BRAMPTON,3379 STEELES AVE E,L6T 5WB,USD,,dummy@tavant.com,Canada,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON HLI2 - HOLLISTER, CA",AMZHLI2,AMZHLI2,,Active,C&I,Customer,,,US,CA,HOLLISTER,600 ERNIE DRIVE,95023,US,CA,HOLLISTER,600 ERNIE DRIVE,95023,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON MLB1 - COCOA, FL",AMZMLB1,AMZMLB1,,Active,C&I,Customer,,,US,FL,COCOA,3655 GRISSOM PARKWAY,32926,US,FL,COCOA,3655 GRISSOM PARKWAY,32926,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON PPO4 - MERRILLVILLE, IN",AMZPPO4,AMZPPO4,,Active,C&I,Customer,,,US,IN,MERRILLVILLE,9850 MISSISSIPPI STREET,46410,US,IN,MERRILLVILLE,9850 MISSISSIPPI STREET,46410,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON PVD2 - JOHNSTON, RI",AMZPVD2,AMZPVD2,,Active,C&I,Customer,,,US,RI,JOHNSTON,2160 HARTFORD AVENUE,2919,US,RI,JOHNSTON,2160 HARTFORD AVENUE,2919,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SAX6 - SIMI VALLEY, CA",AMZSAX6,AMZSAX6,,Active,C&I,Customer,,,US,CA,SIMI VALLEY,"2400 N CHAIN DRIVE, Building 2",93065,US,CA,SIMI VALLEY,"2400 N CHAIN DRIVE, Building 2",93065,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON SAZ3 - TUCSON, AZ",AMZSAZ3,AMZSAZ3,,Active,C&I,Customer,,,US,AZ,TUCSON,3780 E VALENCIA RD,85756,US,AZ,TUCSON,3780 E VALENCIA RD,85756,USD,,dummy@tavant.com,Western,Invalid picklist value in 'twodcms__Active__c'
[Account],"Amazon SNY1 - KEARNY, NJ",AMZSNY1,AMZSNY1,,Active,C&I,Customer,,,US,NJ,KEARNY,5 LOGISTICS DRIVE,7032,US,NJ,KEARNY,5 LOGISTICS DRIVE,7032,USD,,dummy@tavant.com,Eastern,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON WOH1 - FINDLAY, OH",AMZWOH1,AMZWOH1,,Active,C&I,Customer,,,US,OH,FINDLAY,1601 PRODUCTION DRIVE,45840,US,OH,FINDLAY,1601 PRODUCTION DRIVE,45840,USD,,dummy@tavant.com,Midwest,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON WTX5 - CORPUS CHRISTI, TX",AMZWTX5,AMZWTX5,,Active,C&I,Customer,,,US,TX,CORPUS CHRISTI,9333 TX HWY 44,78406,US,TX,CORPUS CHRISTI,9333 TX HWY 44,78406,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
[Account],"AMAZON YHM8 - BOLTON, ON",AMZYHM8,AMZYHM8,,Active,C&I,Customer,,,CA,ON,BOLTON,136153 COLERAINE DRIVE,L7E 3B2,CA,ON,BOLTON,136153 COLERAINE DRIVE,L7E 3B2,USD,,dummy@tavant.com,Canada,Invalid picklist value in 'twodcms__Active__c'
[Account],AMAZON GDL2 - MX,AMZGDL2,AMZGDL2,,Active,C&I,Customer,,,MX,JAL,"TLAJOMULCO DE ZUNIGA, JA",CALLE CARRATERA EL SALTO 273,45694,MX,JAL,"TLAJOMULCO DE ZUNIGA, JA",CALLE CARRATERA EL SALTO 273,45694,USD,,dummy@tavant.com,Mexico,Invalid picklist value in 'twodcms__Active__c'
[Account],Dinesh Test,DT01,DT01,,Yes,C&I,,,,,,,,,,,,,,USD,,dinesh@test.com,,
[Account],Test Inv 0,TI0,TI0,,Yes,,,,,,,,,,,,,,,USD,,test@dummy.com,,
[Account],Test Inv 1,TI1,TI1,,Yes,,,,,,,,,,,,,,,USD,,test@dummy.com,,
[Account],Test Inv 2,TI2,TI2,,Yes,,,,,,,,,,,,,,,USD,,test@dummy.com,,
[Account],Test Inv 3,TI3,TI3,,Yes,,,,,,,,,,,,,,,USD,,test@dummy.com,,
[Account],ALAMANCE FOODS,483-AFNC,483-AFNC,,Active,C&I,Customer,,,US,NC,GRAHAM,1040 CEDAR CREST DRIVE,27523,US,NC,GRAHAM,1040 CEDAR CREST DRIVE,27523,USD,,dummy@tavant.com,Southern,Invalid picklist value in 'twodcms__Active__c'
