Name,AccountNumber,Account_ID__c,BillingCountry,BillingState,BillingCity,BillingPostalCode,BillingStreet,CurrencyIsoCode,Description,Industry,Phone,RecordTypeId,Site,TK_R12_Site_Number__c,Site_Status__c,Site_Name__c,TK_General_Comments__c,TK_R12_Account_Number__c,TKAMB2B_VAT__c,Website,WOD_2__Business_Units__c,WOD_2__Warranty_Account_Type__c,RSUPPLY_Account_Site__c,TK_Party_Site_ID__c,RSUPPLY_OracleAccountNumber__c,Fax,TK_Parent_Poem_Code__c,TK_Poem_Code__c,TK_Region__c,TKSVC_Invoice_Print_Method__c
TK SYRACUSE NY (U0550002),U0550002,0013i00000Qd1SjAAJ,US,NY,EAST SYRACUSE,13057-1032,6408 COLLAMER RD,USD,,,315-463-9241,0123i000000zaIgAAI,,783444,,UPSTATE THERMO KING INC,,312627,,,TK - NA,Dealer,US-NY-ROCHE-01,12258967,1000082032,315-463-0079,U0550,U0550002,East,
TK FARMINGDALE NY (T0887012),T0887012,0013i00000Qd1SkAAJ,US,NY,FARMINGDALE,11735-1538,309 DEL DR,USD,,,516-789-9006,0123i000000zaIgAAI,,3160565,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,44545996,1000020654,516-789-8987,T0887,T0887012,East,
TK MONTGOMERY AL (M1590),M1590,0013i00000Qd1SlAAJ,US,AL,MONTGOMERY,36104-1631,280 6TH ST,USD,,,334-263-5782,0123i000000zaIgAAI,,783356,,MID STATE THERMO KING,,312637,,,TK - NA,Dealer,US-GA-FTPAR-01,27215586,1000082140,334-269-2354,T0690,M1590,East,
TK GREENVILLE SC (T2890),T2890,0013i00000Qd1SmAAJ,US,SC,GREER,29651,2440 HIGHWAY 101 SOUTH,USD,,,864-297-1860,0123i000000zaIgAAI,,4621147,,MID STATE THERMO KING,,312637,,,TK - NA,Dealer,US-GA-FTPAR-01,47255986,1000082140,864-297-7247,T0690,T2890,East,
TK CONLEY GA (T2910),T2910,0013i00000Qd1SnAAJ,US,GA,FOREST PARK,30298-1305,PO BOX 1305,USD,,,404-361-4019,0123i000000zaIgAAI,,783193,,THERMO KING OF BIRMINGHAM,,312637,,,TK - NA,Dealer,US-AL-MONTG-01,27215591,1000082122,404-363-8951,T0690,T2910,East,
TK RINGGOLD GA (T2910005),T2910005,0013i00000Qd1SoAAJ,US,GA,RINGGOLD,30736,458 ARMSTRONG ROAD,USD,,,,0123i000000zaIgAAI,,2948093,,THERMO KING OF CHATTANOOGA,,312637,,,TK - NA,Dealer,US-GA-FTPAR-01,36594053,1000082124,,T0690,T2910005,East,
TK SAUGUS MA (D0835),D0835,0013i00000Qd1SpAAJ,US,MA,Saugus,01906,121 BALLARD ST,USD,10/11/23 change the Oracle number from 1000083144 to 1000108652 KC,,508-521-6032,0123i000000zaIgAAI,,783570,,THERMO KING NORTHEAST LLC,,312848,,,TK - NA,Dealer,US-MA-SAUGU-01,12259093,1000108652,508-521-6040,D0835,D0835,East,
TK WINDSOR LOCKS CT (D0835001),D0835001,0013i00000Qd1SqAAJ,US,CT,WINDSOR LOCKS,06096,548 SPRING STREET,USD,,,860-627-9015,0123i000000zaIgAAI,,1058418,,THERMO KING NORTHEAST LLC,,312848,,,TK - NA,Dealer,US-MA-SAUGU-01,46459475,1000108652,860-627-8379,D0835,D0835001,East,
TK BATON ROUGE LA (T5001),T5001,0013i00000Qd1SrAAJ,US,LA,BATON ROUGE,70805-7548,7387 E INDUSTRIAL AVE,USD,,,225-924-1652,0123i000000zaIgAAI,,783760,,TS REFRIGERATION SERVICE INC,,312882,,,TK - NA,Dealer,US-LA-BNROU-01,12259284,1000082052,225-924-1651,T5001,T5001,West,
TK JEFFERSON LA (T5001001),T5001001,0013i00000Qd1SsAAJ,US,LA,NEW ORLEANS,70121-3237,334 BUTTERWORTH ST,USD,,,504-733-9581,0123i000000zaIgAAI,,783761,,TS REFRIGERATION SERVICE INC,,312882,,,TK - NA,Dealer,US-LA-BNROU-01,12259285,1000082052,504-733-4631,T5001,T5001001,West,
TK AUBURN MA (M0750),M0750,0013i00000Qd1StAAJ,US,MA,AUBURN,01501-2146,47 SWORD ST,USD,,,508-767-1616,0123i000000zaIgAAI,,789369,,MASSACHUSETTS TRUCK REFRIGERATION SERVICE INC,,313089,,,TK - NA,Dealer,US-MA-AUBUR-01,12273186,1000082426,508-832-9283,M0750,M0750,East,
TK WEST SENECA NY (D0835004),D0835004,0013i00000Qd1SuAAJ,US,NY,WEST SENECA,14224,50 N. AMERICA DR,USD,,,,0123i000000zaIgAAI,,3955207,,THERMO KING NORTHEAST LLC,,312848,NA,,TK - NA,Dealer,US-MA-SAUGU-01,46518633,1000108652,,D0835,D0835004,East,
TK FRANKSVILLE WI (B0300001),B0300001,0013i00000Qd1SvAAJ,US,WI,Franksville,53126-9646,2738 North Sylvania Avenue,USD,,,262-835-9901,0123i000000zaIgAAI,,,,,,,,,TK - NA,Dealer,,12262176,,,,B0300001,Central,
TK CALGARY AB (T2100),T2100,0013i00000Qd1SwAAJ,CA,AB,Calgary,T2C 5N6,7318 107TH AVENUE SE,CAD,,,403-236-1020,0123i000000zaIgAAI,,1052607,,THERMO KING WESTERN(CALGARY) LTD,,327474,,,TK - NA,Dealer,CA-AB-CALGA-01,26188422,1000082843,403-236-1519,T2100,T2100,West,
TK SPOKANE WA (T0843),T0843,0013i00000Qd1SxAAJ,US,OR,FAIRVIEW,97024,PO BOX 330,USD,,,509-321-0290,0123i000000zaIgAAI,,2875413,,THERMO KING NORTHWEST,,312253,,,TK - NA,Dealer,US-WA-SEATT-01,36021237,1000082807,509-321-0288,T0840,T0843,West,
TK FAIRVIEW OR (T0844),T0844,0013i00000Qd1SyAAJ,US,OR,FAIRVIEW,97024-4615,3235 NE 230TH AVE,USD,,,503-907-1120,0123i000000zaIgAAI,,2873793,,THERMO KING NORTHWEST,,312253,,,TK - NA,Dealer,US-WA-SEATT-01,36012093,1000082807,503-907-1123,T0840,T0844,West,
TK SEATTLE WA (T0846),T0846,0013i00000Qd1SzAAJ,US,WA,FIFE,98424,2020 FREEMAN RD E,USD,,,253-850-8133,0123i000000zaIgAAI,,4836632,,THERMO KING NORTHWEST,,312253,,,TK - NA,Dealer,US-WA-SEATT-01,47484155,1000082807,253-850-1814,T0840,T0846,West,
TK MISSOULA MT (T0845),T0845,0013i00000Qd1T0AAJ,US,MT,MISSOULA,59808-8508,9850 DERBY DR,USD,,,406-549-7729,0123i000000zaIgAAI,,2873794,,THERMO KING NORTHWEST,,312253,,,TK - NA,Dealer,US-WA-SEATT-01,36012095,1000082807,,T0840,T0845,West,
TK PASCO WA (T0842),T0842,0013i00000Qd1T1AAJ,US,WA,PASCO,99301,1115 N OREGON AVE,USD,,,509-547-4591,0123i000000zaIgAAI,,2873790,,THERMO KING NORTHWEST,,312253,,,TK - NA,Dealer,US-WA-SEATT-01,36012087,1000082807,509-547-4750,T0840,T0842,West,
TK NORTH HUNTINGTON PA (T1070),T1070,0013i00000Qd1T2AAJ,US,PA,NORTH HUNTINGDON,15642-1326,13031 ROUTE 30,USD,,,724-863-1555,0123i000000zaIgAAI,,783616,,THERMO KING OF PITTSBURGH,,43807,,,TK - NA,Dealer,US-PA-NHHUN-01,12259139,1000082126,724-863-2008,T1070,T1070,East,
TK HOUSTON TX (K1004),K1004,0013i00000Qd1T3AAJ,US,TX,HOUSTON,77029,772 MCCARTY ST,USD,Kirbycorp.com and unitedengines.com are acceptable email extensions for user additions,,713-671-2700,0123i000000zaIgAAI,,2863815,,THERMO KING OF HOUSTON LLC,,783859,,,TK - NA,Dealer,US-TX-HOUST-01,35864290,1000003244,713-671-0838,K1000,K1004,West,
Fortis Transportation,10053,001Ot000015wFkyIAE,US,IL,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,,1142353,NA,,TK - NA,Customer,,,,,,10053,,One Invoice One Claim
Specialized Services Logistics,10054,001Ot000015wFkzIAE,US,FL,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,,1142390,N/A,,TK - NA,Customer,,,,,,10054,,One Invoice One Claim
Rowland Transportation Inc.,10055,001Ot000015wFl0IAE,US,FL,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,,312222,N/A,,TK - NA,Customer,,,,,,10055,,One Invoice One Claim
Swift Transportation,10058,001Ot000015wFl1IAE,US,AZ,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,,155036,NA,,TK - NA,Customer,,,,,,10058,,One Invoice One Claim
TransDev - First Transit Vendor 633541,10059,001Ot000015wFl2IAE,US,IL,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,,1162089,NA,,TK - NA,Customer,,,,,,10059,,One Invoice One Claim
"Stout Transportation, LLC",13580,001Ot000015wGPIIA2,US,OK,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,582717,N/A,,TK - NA,Customer,,,,,,13580,,One Invoice One Claim
Godspeed Expeditors - Les Willis - Fed Ex,13304,001Ot000015wGcDIAU,US,TX,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,Manual Review,312992,N/A,,TK - NA,Customer,,,,,,13304,,One Invoice All Claims
Enterprise Leasing Company of Orlando,13308,001Ot000015wGcEIAU,US,FL,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,Manual Review,312694,N/A,,TK - NA,Customer,,,,,,13308,,One Invoice One Claim
Penske - Jackson MS - GMP,13309,001Ot000015wGcFIAU,US,MS,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,Manual Review,313043,N/A,,TK - NA,Customer,,,,,,13309,,One Invoice All Claims
Commercial Trailer Leasing (GMP Essential),13311,001Ot000015wGcGIAU,US,NJ,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,Manual Review,312475,N/A,,TK - NA,Customer,,,,,,13311,,One Invoice All Claims
Ballard Truck Lease,13313,001Ot000015wGcHIAU,US,RI,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,Manual Review,312796,N/A,,TK - NA,Customer,,,,,,13313,,One Invoice All Claims
Scott Thomas - SLT Expedite LLC - Fed Ex,13314,001Ot000015wGcIIAU,US,TX,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,SVCSVC13314,N/A,,TK - NA,Customer,,,,,,13314,,One Invoice All Claims
Five Year Countdown - Tom Hughes - Fed Ex,13321,001Ot000015wGcJIAU,US,TN,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,SVCSVC13321,N/A,,TK - NA,Customer,,,,,,13321,,One Invoice All Claims
New-Way Truck and Trailer Repair,13581,001Ot000015wH26IAE,CA,AB,,,,CAD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,584094,N/A,,TK - NA,Customer,,,,,,13581,,One Invoice All Claims
Jay Davis Trucking Inc,13584,001Ot000015wH27IAE,US,MN,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,584957,N/A,,TK - NA,Customer,,,,,,13584,,One Invoice All Claims
Aero Freightlines Inc,13585,001Ot000015wH28IAE,CA,ON,,,,CAD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,585739,N/A,,TK - NA,Customer,,,,,,13585,,One Invoice All Claims
"ASM Group, Inc.",13586,001Ot000015wH29IAE,US,MN,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,585722,N/A,,TK - NA,Customer,,,,,,13586,,One Invoice All Claims
MCH Transportation Company,13587,001Ot000015wH2AIAU,US,MS,,,,USD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,585782,N/A,,TK - NA,Customer,,,,,,13587,,One Invoice All Claims
"DOT Logistics, Inc. - CALGARY",13588,001Ot000015wH2BIAU,CA,AB,,,,CAD,,Refrigerated Transportation,,0123i000000zaIoAAI,,,,,,586700,N/A,,TK - NA,Customer,,,,,,13588,,One Invoice One Claim
TK BETHLEHEM PA (C0965001),C0965001,0013i00002hLCqdAAG,US,PA,BETHLEHEM,18015-1928,125 EMERY ST.,USD,,,610-395-2045,0123i000000zaIgAAI,,820273,,CSTK EAST LLC -PHILADELPHIA,,312244,,,TK - NA,Dealer,US-MO-KSCIT-01,12399214,1000082553,610-336-9066,C0960,C0965001,East,
TK OLYPHANT PA (C0965003),C0965003,0013i00002hLCrRAAW,US,PA,OLYPHANT,18447,101 STAIR WAY,USD,,,570-383-4174,0123i000000zaIgAAI,,820192,,CSTK EAST LLC -PHILADELPHIA,,312244,,,TK - NA,Dealer,US-MO-KSCIT-01,12399210,1000082553,570-383-4175,C0960,C0965003,East,
TK IDAHO FALLS ID (C2647001),C2647001,0013i00002hLCtXAAW,US,UT,WEST VALLEY CITY,84120-1276,2424 S 5370 W,USD,,,208-867-8556,0123i000000zaIgAAI,,1550530,,PEAK THERMO KING,,312253,,,TK - NA,Dealer,US-UT-WTCIT-01,26867333,1000082023,,T0840,C2647001,West,
TK NORTON MA (D0835002),D0835002,0013i00002hLCufAAG,US,MA,SEEKONK,02771,80 LEAVITT ST,USD,,,508-521-6032,0123i000000zaIgAAI,,5023432,,THERMO KING NORTHEAST LLC,,312848,,,TK - NA,Dealer,US-MA-SAUGU-01,47677841,1000108652,,D0835,D0835002,East,
TK PHARR TX (K1005),K1005,0013i00002hLCugAAG,US,TX,PHARR,78577,104 WEST UTILITY DRIVE,USD,Kirbycorp.com and unitedengines.com are acceptable email extensions for user additions,,956-289-1901,0123i000000zaIgAAI,,2863823,,THERMO KING OF SOUTH TEXAS,,783859,,,TK - NA,Dealer,US-TX-PHARR-01,35864299,1000021030,956-289-1910,K1000,K1005,West,
TK LAREDO TX (K1006),K1006,0013i00002hLCuhAAG,US,TX,LAREDO,78045,15410 MERCURY DR,USD,Kirbycorp.com and unitedengines.com are acceptable email extensions for user additions,,956-722-8053,0123i000000zaIgAAI,,4899704,,THERMO KING OF HOUSTON LLC,,783859,,,TK - NA,Dealer,US-TX-HOUST-01,47554191,1000003244,956-725-7050,K1000,K1006,West,
TK AUSTIN TX (K1008),K1008,0013i00002hLCuiAAG,US,TX,San Antonio,78220,PO Box 200444,USD,Kirbycorp.com and unitedengines.com are acceptable email extensions for user additions,,512-386-9025,0123i000000zaIgAAI,,,,THERMO KING OF SOUTH TEXAS,,,,,TK - NA,Dealer,US-TX-PHARR-01,35895021,1000021030,512-386-5297,,K1008,West,
TK THEODORE AL (M1590002),M1590002,0013i00002hLCujAAG,US,AL,Theodore,36582,5310 Willis Road,USD,,,251-316-7083,0123i000000zaIgAAI,,1098890,,THERMO KING OF DOTHAN,,312637,,,TK - NA,Dealer,US-GA-FTPAR-01,27215602,1000082123,,T0690,M1590002,East,
TK SHARTLESVILLE PA (M2732),M2732,0013i00002hLCukAAG,US,PA,SHARTLESVILLE,19554-0290,PO BOX 290,USD,,,610-488-1660,0123i000000zaIgAAI,,783998,,MOTOR TRUCK EQUIPMENT,,312562,,,TK - NA,Dealer,US-PA-CARLI-02,12259522,1000082703,,M2730,M2732,East,
TK FLORENCE SC (T0697002),T0697002,0013i00002hLCulAAG,US,SC,FLORENCE,29506-7126,302 E CAMPGROUND RD,USD,,,843-665-1946,0123i000000zaIgAAI,,783194,,THERMO KING OF CHARLESTON,,312241,,,TK - NA,Dealer,US-SC-FLORE-01,12258717,1000082018,843-665-1932,T0697,T0697002,East,
TK YAKIMA WA (T0841),T0841,0013i00002hLCumAAG,US,WA,YAKIMA,98901,1602 RUDKIN RD,USD,,,509-571-7759,0123i000000zaIgAAI,,3196800,,THERMO KING NORTHWEST,,312253,,,TK - NA,Dealer,US-WA-SEATT-01,44831361,1000082807,,T0840,T0841,West,
TK MODESTO CA (T0880001),T0880001,0013i00002hLCunAAG,US,CA,MODESTO,95358,2000 CROWS LANDING RD,USD,update oracle code from 1000099231 to 1000082038 on 10/26/23. Changed back on 11-29-23.US-CA-MODES-01,,209-669-7999,0123i000000zaIgAAI,,3848960,,THERMO KING OF MODESTO,,312573,,,TK - NA,Dealer,US-CA-FRESN-01,46388185,1000082038,,T0880,T0880001,West,
TK SACRAMENTO CA (T0887008),T0887008,0013i00002hLCuoAAG,US,CA,SACRAMENTO,95838,1751 BELL AVE,USD,,,916-372-0862,0123i000000zaIgAAI,,1519992,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,26788293,1000020654,916-372-0920,T0887,T0887008,West,
TK SPARKS NV (T0887010),T0887010,0013i00002hLCupAAG,US,CA,VERNON,90058,6118 ALCOA AVE,USD,,,775-323-5333,0123i000000zaIgAAI,,783386,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,12258909,1000020654,775-323-5332,T0887,T0887010,West,
TK REDDING CA (T0887011),T0887011,0013i00002hLCuqAAG,US,CA,Redding,96001,2535 ELLIS ST,USD,,,,0123i000000zaIgAAI,,837445,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,12817251,1000020654,,T0887,T0887011,West,
TK TUCSON AZ (T1425002),T1425002,0013i00002hLCurAAG,US,AZ,TUCSON,85706,4521 EAST REX STREET,USD,Labor rate increases follows state statutes vs TK process.,,520-408-9378,0123i000000zaIgAAI,,783601,,THERMO KING WEST-PHOENIX,,312450,,,TK - NA,Dealer,US-VA-CLOVE-01,12259124,1000082046,520-887-4173,T1425,T1425002,West,
TK HAGERSTOWN MD (T1425010),T1425010,0013i00002hLCusAAG,US,AZ,TOLLESON,85353,8800 W BUCKEYE RD,USD,Labor rate increases follows state statutes vs TK process.,,301-582-6240,0123i000000zaIgAAI,,2205547,,THERMO KING OF CHESAPEAKE,,312445,,,TK - NA,Dealer,US-AZ-PHOEN-01,28297899,1000082020,301-582-6241,T1425,T1425010,East,
TK SOUTH ORLANDO FL (T2835007),T2835007,0013i00002hLCutAAG,US,FL,WINTER GARDEN,34787,695 GARDEN COMMERCE PKWY,USD,,,888-974-8573,0123i000000zaIgAAI,,1209749,,THERMO KING OF ORLANDO,,312449,,,TK - NA,Dealer,US-MS-RICHL-01,23747388,1000102713,,T2835001,T2835007,East,
TK SPRINGFIELD OH (T2840003),T2840003,0013i00002hLCuuAAG,US,OH,SPRINGFIELD,45506-3533,705 W LEFFEL LN,USD,,,937-322-8447,0123i000000zaIgAAI,,783447,,TRANSPORT SPECIALISTS,,312426,,,TK - NA,Dealer,US-OH-CINCI-01,12258970,1000082030,937-322-9202,T2840,T2840003,Central,
TK SHREVEPORT LA (T5002),T5002,0013i00002hLCuvAAG,US,LA,SHREVEPORT,71108,7310 MANSFIELD RD,USD,,,318-688-5665,0123i000000zaIgAAI,,782680,,TS REFRIGERATION SERVICE INC,,312882,,,TK - NA,Dealer,US-LA-BNROU-01,12258203,1000082052,318-688-3405,T5001,T5002,West,
TK GREENSBORO NC (T1425012),T1425012,0013i00002tEIhCAAW,US,AZ,TOLLESON,85353,8800 W BUCKEYE RD,USD,Formerly TK Greensboro NC,,,0123i000000zaIgAAI,,4269435,,THERMO KING WEST-PHOENIX,,312450,,,TK - NA,Dealer,US-VA-CLOVE-01,46888745,1000082046,,T1425,T1425012,East,
TK LOS ANGELES CA (T0887),T0887,0013i00000Qd1T4AAJ,US,CA,VERNON,90058-3935,6118 ALCOA AVE,USD,,,323-585-1271,0123i000000zaIgAAI,,783189,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,12258712,1000020654,323-582-5835,T0887,T0887,West,
TK FONTANA CA (T0887001),T0887001,0013i00000Qd1T5AAJ,US,CA,FONTANA,92335-5294,14080 VALLEY BLVD,USD,,,909-350-1010,0123i000000zaIgAAI,,783102,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,12258625,1000020654,909-350-1807,T0887,T0887001,West,
TK NORTH LAS VEGAS NV (T0887005),T0887005,0013i00000Qd1T6AAJ,US,NV,NORTH LAS VEGAS,89032,300 E DELHI AVE,USD,,,702-649-0077,0123i000000zaIgAAI,,1254188,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,24686332,1000020654,702-649-2877,T0887,T0887005,West,
TK SAN DIEGO CA (T0887006),T0887006,0013i00000Qd1T7AAJ,US,CA,EL CAJON,92020,1475 PIONEER WAY,USD,,,858-452-7690,0123i000000zaIgAAI,,3203675,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,44850107,1000020654,858-452-9705,T0887,T0887006,West,
TK SAN LEANDRO CA (T0887007),T0887007,0013i00000Qd1T8AAJ,US,CA,SAN LEANDRO,94577,1470 DOOLITTLE DR,USD,,,510-562-0651,0123i000000zaIgAAI,,783287,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,12258810,1000020654,510-562-0769,T0887,T0887007,West,
TK DALLAS TX (K1000),K1000,0013i00000Qd1T9AAJ,US,TX,DALLAS,75247-6523,3323 JANE LN,USD,,,214-638-3050,0123i000000zaIgAAI,,2514589,,THERMO KING OF DALLAS,,783859,N/A,,TK - NA,Dealer,US-TX-DALLA-02,29426810,1000069777,,K1000,K1000,West,
TK FORT WORTH TX (K1002),K1002,0013i00000Qd1TAAAZ,US,TX,FORT WORTH,76102,651 MONY ST,USD,,,817-831-4261,0123i000000zaIgAAI,,2517255,,THERMO KING OF DALLAS,,783859,,,TK - NA,Dealer,US-TX-DALLA-02,29440621,1000069777,,K1000,K1002,West,
TK COMMERCE CITY CO (K1003),K1003,0013i00000Qd1TBAAZ,US,CO,COMMERCE CITY,80022,5170 EAST 58TH PLACE,USD,,,303-289-3391,0123i000000zaIgAAI,,2517312,,THERMO KING OF DALLAS,,783859,,,TK - NA,Dealer,US-TX-DALLA-02,29417402,1000069777,,K1000,K1003,West,
TK BIRMINGHAM AL (T0690),T0690,0013i00000Qd1TDAAZ,US,AL,BIRMINGHAM,35234-2360,3657 RICHARD ARRINGTON JR BLVD N,USD,,,205-591-2424,0123i000000zaIgAAI,,783874,,MID STATE THERMO KING,,312637,,,TK - NA,Dealer,US-GA-FTPAR-01,27215599,1000082140,205-592-8339,T0690,T0690,East,
Janet's Test NA Dealer,T0750,0013i00000QdmUWAAZ,United States,MN,Bloomington,55420,314 West 90th Street,USD,,,,0123i000000zaIgAAI,,,,,,,,,TK - NA,Dealer,,111,,,T0750,T0750,Central,
TK EDMONTON AB (T1400),T1400,0013i00000Qd1RQAAZ,CA,AB,EDMONTON,T5V 1B7,15825 - 118 AVENUE,CAD,,,780-447-1578,0123i000000zaIgAAI,,2672793,,THERMO KING WESTERN LTD,,15875,,,TK - NA,Dealer,CA-AB-EDMON-01,30163777,1000082100,780-447-2581,T1400,T1400,West,
TK CARLSTADT NJ (T0887013),T0887013,0013i00000Qd1RRAAZ,US,NJ,CARLSTADT,07072-2212,650 DELL RD,USD,,,201-939-4822,0123i000000zaIgAAI,,3160511,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,44547976,1000020654,201-939-6994,T0887,T0887013,East,
TK MCCOOK IL (T0880003),T0880003,0013i00000Qd1RSAAZ,US,IL,MCCOOK,60525,8646 JOLIET RD,USD,Formerly I0150 TK McCook IL,,,0123i000000zaIgAAI,,4312920,,THERMO KING OF CENTRAL CALIFORNIA  BAKERSFIELD,,312573,,,TK - NA,Dealer,US-CA-FRESN-01,46939556,1000082225,,T0880,T0880003,Central,
TK CHARLOTTE NC (T1425011),T1425011,0013i00000Qd1RTAAZ,US,AZ,TOLLESON,85353,8800 W BUCKEYE RD,USD,Formerly TK Charlotte NC,,,0123i000000zaIgAAI,,4269346,,THERMO KING WEST-PHOENIX,,312450,,,TK - NA,Dealer,US-VA-CLOVE-01,46891680,1000082046,,T1425,T1425011,East,
Thermo King T9999999,T9999999,0013i00002O8Q1LAAV,US,MN,Bloomington,55420,314 West 90th Street,USD,,,612-886-6063,0123i000000zaIgAAI,,,,,,,,,TK - NA,Dealer,,T9999999,,612-886-6017,,T9999999,,
National Water Main Canton,9938,001Ot000015wiNCIAY,US,MA,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,,825241,NA,,TK - NA,Customer,,,,,,9938,,One Invoice One Claim
Mark Luker - PM Program,9947,001Ot000015wiOmIAI,US,IA,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,No other repairs other than PM B.  Need to bill customer for non PM B repairs,312252,NA,,TK - NA,Customer,,,,,,9947,,One Invoice All Claims
Perrydice Express Inc,9949,001Ot000015wiOnIAI,US,NC,,,,USD,,Other Support Activities for Road Transportation,,0123i000000zaIoAAI,,,,,,858000,NA,,TK - NA,Customer,,,,,,9949,,One Invoice All Claims
LA International Trading inc,,001Ot00001KBc5bIAD,CA,BC,Vancouver,000000,,USD,,,(250) 802-8367,0123i000000zaIoAAI,,,,,,,,,TK - NA,Customer,,,,,,,,
TK STOCKTON CA (T0887009),T0887009,0013i00002s3wcRAAQ,US,CA,STOCKTON,95205-7060,2055 E ANDERSON ST,USD,,,209-933-9212,0123i000000zaIgAAI,,783099,,TK SERVICES INC,,70929,,,TK - NA,Dealer,US-CA-VERNO-01,12258622,1000020654,209-933-9213,T0887,T0887009,West,
TK OCALA FL (T1000001),T1000001,0013i00002s3whWAAQ,US,FL,OCALA,34482,6015 NW 44th AVE,USD,,,,0123i000000zaIgAAI,,782899,,THERMO KING OF OCALA,,312250,,,TK - NA,Dealer,US-FL-OCALA-01,27212098,1000083052,,T1000,T1000001,East,
TK MARTINSVILLE SK (C2645004),C2645004,0013i00002s3wkYAAQ,CA,MB,WINNIPEG,R3C 2E6,450 LUCAS AVE,CAD,,,306-933-0572,0123i000000zaIgAAI,,782892,,THERMO KING OF MID CANADA CORP,,312323,,,TK - NA,Dealer,CA-MB-WINNI-01,27910648,1000082022,306-933-3015,C2645,C2645004,West,
TK DOTHAN AL (M1590001),M1590001,0013i00002s3wy7AAA,US,AL,DOTHAN,36303-3729,520 ROSS CLARK CIR STE 2,USD,,,334-673-9288,0123i000000zaIgAAI,,783442,,THERMO KING OF DOTHAN,,312637,,,TK - NA,Dealer,US-GA-FTPAR-01,27215598,1000082123,334-673-9948,T0690,M1590001,East,
TK MISSISSAUGA OTTAWA (T0142),T0142,0013i00002s3x73AAA,CA,ON,MISSISSAUGA,L5T 1G5,THERMO KING EASTERN CANADA - VARS,CAD,,,613-738-0540,0123i000000zaIgAAI,,2223159,,THERMO KING ONTARIO,,312298,,,TK - NA,Dealer,CA-ON-MISSI-02,28358914,1000021032,613-738-4436,T0140,T0142,East,
TK BAKERSFIELD CA (T0866),T0866,0013i00002s3xBjAAI,US,CA,BAKERSFIELD,93307-2742,234 MOUNT VERNON AVE,USD,,,661-324-7377,0123i000000zaIgAAI,,976533,,THERMO KING OF BAKERSFIELD.,,312509,,,TK - NA,Dealer,US-CA-BAKER-01,23873307,1000084995,661-324-3984,T1065,T0866,West,
TK HENDERSON NC (T1010001),T1010001,0013i00002s3xEOAAY,US,NC,HENDERSON,27537-2506,94 CRAWLEY RD,USD,,,252-430-1930,0123i000000zaIgAAI,,783816,,THERMO KING OF WILSON,,312245,,,TK - NA,Dealer,US-NC-WILSO-01,27215732,1000082041,,T1370,T1010001,East,
TK MILLBURY OH (T2805001),T2805001,0013i00002s3xNGAAY,US,OH,MILLBURY,43447-9651,3835 ROCKLAND CIR,USD,,,419-837-2108,0123i000000zaIgAAI,,783969,,THERMO KING MIDWEST,,312249,,,TK - NA,Dealer,US-IN-INDIA-01,12259493,1000082053,419-837-2685,T2820,T2805001,Central,
