WOD_2__Policy_Filter_Condition__c,WOD_2__Transfer_Fee__c,WOD_2__Payment_Definition__c,Mark_Policy_As_Primary_HDI__c,Coverage_transfer_window_period_fromdate__c,WOD_2__Coverage_Based_On__c,LastModifiedById,EWP_End_WP_from_Shipment_Date_HDI__c,WOD_2__Sub_Type__c,Machine_Hours_Energy_Units_Covered_HDI__c,OwnerId,WOD_2__Transferable_Month__c,LastReferencedDate,Comments__c,Policy_Name_HDI__c,Job_Code_Group_HDI__c,WOD_2__Months_Covered_From__c,Build_Date_Applicable_HDI__c,Is_Third_Party_Policy_HDI__c,WOD_2__Description__c,WOD_2__Pricebook_Type__c,Name,WOD_2__Terms_Condition__c,Business_Unit_HDI__c,Customer_Type__c,WOD_2__Is_Policy_Optional__c,WOD_2__Type__c,Installer_Certification_Status_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,WOD_2__Active_From__c,Registration_Price__c,CreatedDate,WOD_2__Status__c,Limit_of_Liability_HDI__c,WOD_2__Business_Units__c,Is_Attachment_Mandatory_HDI__c,WOD_2__Days_Covered__c,WOD_2__Inclusion__c,LastModifiedDate,Months_Covered_From_Invoice_Date_HDI__c,CurrencyIsoCode,SystemModstamp,WOD_2__Months_Covered__c,WOD_2__Transferable__c,Maxi_number_of_transfer_to_end_customers__c,WOD_2__Category_To_Apply_Degradation__c,WOD_2__Days_Covered_From__c,Is_Policy_Applicable_for_DR_HDI__c,WOD_2__Active_Until__c,LastViewedDate,EWP_Start_WP_from_Delivery_Date_HDI__c,WOD_2__Exclusion__c,Months_Covered_From_Shipment_HDI__c,WOD_2__Expression__c,Months_Covered_FRM_OriginalDate_HDI__c,Ownership_State_HDI__c,CreatedById,IsDeleted,WOD_2__Priority__c,External_ID_HDI__c,Forced_Selection_Needed_During_DR_HDI__c,Months_Covered_From_Build_Date_HDI__c,Policy_Group_Name_HDI__c,Item_Condition_HDI__c,Id,WOD_2__Default_Policy_Definition__c,WOD_2__Extended_Policy_Cost__c,EWP_End_WP_from_Delivery_Date_HDI__c
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,8000.0,0058a00000Ma0lHAAR,,,,"Extended 48 Months/8,000 Hours Warranty",,,False,False,"EXTENDED_48_8000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_48_8000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-04,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,48.0,False,,,,False,2066-04-04,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4691.0,EXT_48_8000_FULL_DLP,False,,,NEW,a0eUm0000004l65IAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,8000.0,0058a00000Ma0lHAAR,,,,"Extended 48 Months/8,000 Hours Warranty",,,False,False,EXTENDED_48_8000_POWERTRAIN_OEM Parts only,,EXT_48_8000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-05,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,48.0,False,,,,False,2066-04-05,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4699.0,EXT_48_8000_PWT_P,False,,,NEW,a0eUm0000004l66IAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,8000.0,0058a00000Ma0lHAAR,,,,"Extended 48 Months/8,000 Hours Warranty",,,False,False,"EXTENDED_48_8000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_48_8000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-07,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,48.0,False,,,,False,2066-04-07,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4696.0,EXT_48_8000_PWT_DLP,False,,,NEW,a0eUm0000004l68IAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,10000.0,0058a00000Ma0lHAAR,,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,EXTENDED_60_10000_FULL_OEM Parts only,,EXT_60_10000_FULL_P_mig,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-08,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,60.0,False,,,,False,2066-04-08,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4713.0,EXT_60_10000_FULL_P,False,,,NEW,a0eUm0000004l69IAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,10000.0,0058a00000Ma0lHAAR,,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,"EXTENDED_60_10000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_60_10000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-10,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,60.0,False,,,,False,2066-04-10,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4711.0,EXT_60_10000_FULL_DLP,False,,,NEW,a0eUm0000004l6BIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,10000.0,0058a00000Ma0lHAAR,,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,EXTENDED_60_10000_POWERTRAIN_OEM Parts only,,EXT_60_10000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-11,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,60.0,False,,,,False,2066-04-11,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4718.0,EXT_60_10000_PWT_P,False,,,NEW,a0eUm0000004l6CIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,10000.0,0058a00000Ma0lHAAR,,,,"Extended 60 Months/10,000 Hours Warranty",,,False,False,"EXTENDED_60_10000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_60_10000_PWT_,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-04-13,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,60.0,False,,,,False,2066-04-13,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4716.0,EXT_60_10000_PWT_DLP,False,,,NEW,a0eUm0000004l6EIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,,,1500.0,0058a00000Ma0lHAAR,,,,"Standard 12 Months/1,500 Hours Warranty",,,False,False,"STANDARD_12_1500_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_1500_FULL_DLP,,EMERGING,End Customer;Dealer Rental/ RPO,False,STANDARD,,False,2014-03-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,True,2066-03-01,,,,,,,First Owner;Dealer Rental,0058a00000Ma0lHAAR,False,4002.0,STD_12_1500_FULL_DLP,False,,,NEW,a0eUm0000004l6FIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,2000.0,0058a00000Ma0lHAAR,,,,"Standard 12 Months/2,000 Hours Warranty",,,False,False,"STANDARD_12_2000_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_2000_FULL_DLP,,EMERGING,End Customer;Dealer Rental/ RPO,False,STANDARD,,False,2014-03-02,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,True,2066-03-02,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4004.0,STD_12_2000_FULL_DLP,False,,,NEW,a0eUm0000004l6GIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,2500.0,0058a00000Ma0lHAAR,,,,"Standard 12 Months/2,500 Hours Warranty",,,False,False,"STANDARD_12_2500_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_2500_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-03,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,True,2066-03-03,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4007.0,STD_12_2500_FULL_DLP,False,,,NEW,a0eUm0000004l6HIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,5000.0,0058a00000Ma0lHAAR,,,,"Standard 12 Months/5,000 Hours Warranty",,,False,False,"STANDARD_12_5000_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_5000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-04,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,True,2066-03-04,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4012.0,STD_12_5000_FULL_DLP,False,,,NEW,a0eUm0000004l6IIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,8760.0,0058a00000Ma0lHAAR,,,,Standard 12 Months/UNLIMITED,,,False,False,"STANDARD_12_8760_FULL_OEM Parts, Labor&Travel By Distance",,STD_12_Unlimited_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-05,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,True,2066-03-05,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4015.0,STD_12_Unlimted_FULL_DLP,False,,,NEW,a0eUm0000004l6JIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,3000.0,0058a00000Ma0lHAAR,,,,"Standard 24 Months/3,000 Hours Warranty",,,False,False,STANDARD_24_3000_FULL_OEM Parts only,,STD_24_3000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-06,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,True,2066-03-06,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4027.0,STD_24_3000_FULL_P,False,,,NEW,a0eUm0000004l6KIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,3000.0,0058a00000Ma0lHAAR,,,,"Standard 24 Months/3,000 Hours Warranty",,,False,False,STANDARD_24_3000_FULL_OEM Parts&Labor,,STD_24_3000_FULL_LP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-07,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,True,2066-03-07,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4026.0,STD_24_3000_FULL_LP,False,,,NEW,a0eUm0000004l6LIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,3000.0,0058a00000Ma0lHAAR,,,,"Standard 24 Months/3,000 Hours Warranty",,,False,False,"STANDARD_24_3000_FULL_OEM Parts, Labor&Travel By Distance",,STD_24_3000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-08,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,True,2066-03-08,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4025.0,STD_24_3000_FULL_DLP,False,,,NEW,a0eUm0000004l6MIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,EXTENDED_24_3000_POWERTRAIN_OEM Parts only,,EXT_24_3000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-09,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-03-09,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4626.0,EXT_24_3000_PWT_P,False,,,NEW,a0eUm0000004l6NIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,EXTENDED_24_3000_POWERTRAIN_OEM Parts&Labor,,EXT_24_3000_PWT_LP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-10,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-03-10,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4625.0,EXT_24_3000_PWT_LP,False,,,NEW,a0eUm0000004l6OIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,"EXTENDED_24_3000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_24_3000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-11,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-03-11,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4624.0,EXT_24_3000_PWT_DLP,False,,,NEW,a0eUm0000004l6PIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,,,4000.0,0058a00000Ma0lHAAR,,,,"Standard 24 Months/4,000 Hours Warranty",,,False,False,STANDARD_24_4000_FULL_OEM Parts only,,STD_24_4000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-12,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,True,2066-03-12,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4032.0,STD_24_4000_FULL_P,False,,,NEW,a0eUm0000004l6QIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,4000.0,0058a00000Ma0lHAAR,,,,"Standard 24 Months/4,000 Hours Warranty",,,False,False,STANDARD_24_4000_FULL_OEM Parts&Labor,,STD_24_4000_FULL_,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-13,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,True,2066-03-13,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4031.0,STD_24_4000_FULL_LP,False,,,NEW,a0eUm0000004l6RIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,4000.0,0058a00000Ma0lHAAR,,,,"Standard 24 Months/4,000 Hours Warranty",,,False,False,"STANDARD_24_4000_FULL_OEM Parts, Labor&Travel By Distance",,STD_24_4000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,STANDARD,,False,2014-03-14,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,True,2066-03-14,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4029.0,STD_24_4000_FULL_DLP,False,,,NEW,a0eUm0000004l6SIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/4,000 Hours Warranty",,,False,False,EXTENDED_24_4000_POWERTRAIN_OEM Parts only,,EXT_24_4000_PWT_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-03-15,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-03-15,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4636.0,EXT_24_4000_PWT_P,False,,,NEW,a0eUm0000004l6TIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,,,8.0,0058a00000Ma0lHAAR,,,,STD_36_3000_FULL_DLP,,,False,False,"STANDARD_36_3000_FULL_OEM Parts, Labor&Travel By Distance",,STD_36_3000_FULL_DLP,,EMERGING,End Customer;Dealer Rental/ RPO,False,STANDARD,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,36.0,False,,,,True,2066-12-31,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4046.0,STD_36_3000_FULL_DLP,False,,,NEW,a0eUm0000004l6UIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,100.0,0058a00000Ma0lHAAR,,,,STD_24_5000_FULL_DLP,,,False,False,"STANDARD_24_5000_FULL_OEM Parts, Labor&Travel By Distance",,STD_24_5000_FULL_DLP,,EMERGING,Business / HOWA;Dealer Rental/ RPO,False,STANDARD,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,True,2066-12-31,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4033.0,STD_24_5000_FULL_DLP,False,,,NEW,a0eUm0000004l6VIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,,,2000.0,0058a00000Ma0lHAAR,,,,STD_12_2000_FULL_P,,,False,False,STANDARD_12_2000_FULL_OEM Parts only,,STD_12_2000_FULL_P,,EMERGING,End Customer;Dealer Rental/ RPO,False,STANDARD,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,0.0,False,,,,True,2066-12-31,,,,,,,First Owner,0058a00000Ma0lHAAR,False,4006.0,STD_12_2000_FULL_P,False,,,NEW,a0eUm0000004l6WIAQ,False,,
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,"Extended  12 Months/2,000 Hours Warranty",,,False,False,"EXTENDED_12_2000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_12_2000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4611.0,EXT_12_2000_FULL_DLP,False,,,NEW,a0eUm0000004l6XIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,2000.0,0058a00000Ma0lHAAR,,,,"Extended  12 Months/2,000 Hours Warranty",,,False,False,"EXTENDED_12_2000_POWERTRAIN_OEM Parts, Labor&Travel By Distance",,EXT_12_2000_PWT_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4612.0,EXT_12_2000_PWT_DLP,False,,,NEW,a0eUm0000004l6YIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Extended  12 Months/3,000 Hours Warranty",,,False,False,"EXTENDED_12_3000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_12_3000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4613.0,EXT_12_3000_FULL_DLP,False,,,NEW,a0eUm0000004l6ZIAQ,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,"Extended  12 Months/4,000 Hours Warranty",,,False,False,"EXTENDED_12_4000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_12_4000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4614.0,EXT_12_4000_FULL_,False,,,NEW,a0eUm0000004l6aIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,10000.0,0058a00000Ma0lHAAR,,,,"Extended  12 Months/10,000 Hours Warranty",,,False,False,EXTENDED_12_10000_FULL_OEM Parts only,,EXT_12_10000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,12.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4615.0,EXT_12_10000_FULL_DP,False,,,NEW,a0eUm0000004l6bIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,"EXTENDED_24_3000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_24_3000_FULL_LP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4622.0,EXT_24_3000_FULL_,False,,,NEW,a0eUm0000004l6cIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,"EXTENDED_24_3000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_24_3000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4621.0,EXT_24_3000_FULL_DLP,False,,,NEW,a0eUm0000004l6dIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,3000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/3,000 Hours Warranty",,,False,False,EXTENDED_24_3000_FULL_OEM Parts only,,EXT_24_3000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4623.0,EXT_24_3000_FULL_DP,False,,,NEW,a0eUm0000004l6eIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/4,000 Hours Warranty",,,False,False,"EXTENDED_24_4000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_24_4000_FULL_LP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4632.0,EXT_24_4000_FULL_,False,,,NEW,a0eUm0000004l6fIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/4,000 Hours Warranty",,,False,False,"EXTENDED_24_4000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_24_4000_FULL_DLP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4631.0,EXT_24_4000_FULL_DLP,False,,,NEW,a0eUm0000004l6gIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,4000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/4,000 Hours Warranty",,,False,False,EXTENDED_24_4000_FULL_OEM Parts only,,EXT_24_4000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4633.0,EXT_24_4000_FULL_DP,False,,,NEW,a0eUm0000004l6hIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,5000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/5,000 Hours Warranty",,,False,False,EXTENDED_24_5000_FULL_OEM Parts only,,EXT_24_5000_FULL_P,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4643.0,EXT_24_5000_FULL_DP,False,,,NEW,a0eUm0000004l6iIAA,False,,99999.0
OR,,,False,,,0058a00000MZsjwAAD,99999.0,,6000.0,0058a00000Ma0lHAAR,,,,"Extended 24 Months/6,000 Hours Warranty",,,False,False,"EXTENDED_24_6000_FULL_OEM Parts, Labor&Travel By Distance",,EXT_24_6000_FULL_LP,,EMERGING,Dealer Rental/ RPO,False,EXTENDED,,False,2014-01-01,,2023-11-10T06:27:50.000+0000,Active,,EMERGING,False,,,2024-09-12T22:05:31.000+0000,,USD,2024-09-12T22:05:31.000+0000,24.0,False,,,,False,2066-12-31,,99999.0,,,,,First Owner,0058a00000Ma0lHAAR,False,4652.0,EXT_24_6000_FULL_,False,,,NEW,a0eUm0000004l6kIAA,False,,99999.0
